ID	Function	Count
GVOG01720	cysteinyl-tRNA synthetase	1
GVOG02343	no_annotation	2
GVOG04462	no_annotation	1
GVOG08082	asparagine synthase	1
GVOG09032	asparagine synthase	3
GVOGm0082	ABC transporter	1
GVOGm0578	DnaJ domain	1
GVOGm0698	Thioredoxin	1
GVOGm0973	exodeoxyribonuclease VII large subunit	1
