ID	Function	Count
pVOG0068	unannotated protein	1
pVOG0372	DNA ligase	1
pVOG10106	ribonucleoside-diphosphate reductase beta subunit	1
pVOG1198	DNA polymerase	1
pVOG3222	GTP cyclohydrolase	1
pVOG3235	GMP reductase	1
pVOG6007	hypothetical protein	1
pVOG6988	hypothetical protein	1
pVOG8303	S-adenosylmethionine synthase	1
