ID	Function	Source	Count
PRK05205.1-5	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	PRK05205	18
PRK05218.1	molecular chaperone HtpG	PRK05218	17
PRK05222.1	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	PRK05222	18
PRK05231.1	homoserine kinase	PRK05231	1
PRK05234.1	methylglyoxal synthase	PRK05234	17
PRK05246.1	glutathione synthase	PRK05246	4
PRK05253.1	sulfate adenylyltransferase subunit CysD	PRK05253	1
PRK05254.1-1	uracil-DNA glycosylase	PRK05254	4
PRK05254.1-2	uracil-DNA glycosylase	PRK05254	23
PRK05254.1-5	uracil-DNA glycosylase	PRK05254	39
PRK05261.1-2	phosphoketolase	PRK05261	1
PRK05261.1-3	phosphoketolase	PRK05261	520
PRK05261.1-6	phosphoketolase	PRK05261	2
PRK05265.1-2	pyridoxine 5'-phosphate synthase	PRK05265	12
PRK05270.1-2	UDP-glucose--hexose-1-phosphate uridylyltransferase	PRK05270	19
PRK05270.1-3	UDP-glucose--hexose-1-phosphate uridylyltransferase	PRK05270	5
PRK05270.1-5	UDP-glucose--hexose-1-phosphate uridylyltransferase	PRK05270	40
PRK05270.2-2	UDP-glucose--hexose-1-phosphate uridylyltransferase	PRK05270	67
PRK05270.3-2	UDP-glucose--hexose-1-phosphate uridylyltransferase	PRK05270	19
PRK05286.1-2	quinone-dependent dihydroorotate dehydrogenase	PRK05286	1
PRK05286.2-5	quinone-dependent dihydroorotate dehydrogenase	PRK05286	1
PRK05289.1	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	PRK05289	2
PRK05291.1-3	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	PRK05291	11
PRK05293.1	glucose-1-phosphate adenylyltransferase	PRK05293	106
PRK05294.1	carbamoyl-phosphate synthase large subunit	PRK05294	122
PRK05298.1	excinuclease ABC subunit UvrB	PRK05298	113
PRK05303.1	flagellar basal body P-ring protein FlgI	PRK05303	4
PRK05305.1-3	phosphatidylserine decarboxylase	PRK05305	11
PRK05309.1	30S ribosomal protein S11	PRK05309	44
PRK05312.1	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	PRK05312	12
PRK05313.1	hypothetical protein	PRK05313	1
PRK05322.1	galactokinase	PRK05322	121
PRK05327.1	30S ribosomal protein S4	PRK05327	35
PRK05330.1	oxygen-dependent coproporphyrinogen oxidase	PRK05330	1
PRK05335.1	methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO	PRK05335	73
PRK05339.1	pyruvate, phosphate dikinase/phosphoenolpyruvate synthase regulator	PRK05339	24
PRK05342.1	ATP-dependent Clp protease ATP-binding subunit ClpX	PRK05342	73
PRK05362.1	phosphopentomutase	PRK05362	53
PRK05365.1	malonic semialdehyde reductase	PRK05365	4
PRK05371.1-2	Xaa-Pro dipeptidyl-peptidase	PRK05371	2
PRK05380.1	CTP synthase	PRK05380	66
PRK05382.1	chorismate synthase	PRK05382	10
PRK05388.1	bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ	PRK05388	3
PRK05395.1-1	type II 3-dehydroquinate dehydratase	PRK05395	2
PRK05395.1-3	type II 3-dehydroquinate dehydratase	PRK05395	6
PRK05399.1	DNA mismatch repair protein MutS	PRK05399	24
PRK05416.1	RNase adapter RapZ	PRK05416	46
PRK05422.1	SsrA-binding protein SmpB	PRK05422	55
PRK05427.1	manganese-dependent inorganic pyrophosphatase	PRK05427	10
PRK05441.1	N-acetylmuramic acid 6-phosphate etherase	PRK05441	44
PRK05443.1-4	RNA degradosome polyphosphate kinase	PRK05443	5
PRK05447.1-1	1-deoxy-D-xylulose-5-phosphate reductoisomerase	PRK05447	1
PRK05450.1-1	3-deoxy-manno-octulosonate cytidylyltransferase	PRK05450	1
PRK05454.1-3	glucans biosynthesis glucosyltransferase MdoH	PRK05454	10
PRK05454.2-1	glucans biosynthesis glucosyltransferase MdoH	PRK05454	5
PRK05454.2-5	glucans biosynthesis glucosyltransferase MdoH	PRK05454	1
PRK05458.1	GMP reductase	PRK05458	54
PRK05461.1	Co2+/Mg2+ efflux protein ApaG	PRK05461	4
PRK05467.1-4	Fe2+-dependent dioxygenase	PRK05467	2
PRK05469.1	tripeptide aminopeptidase PepT	PRK05469	11
PRK05472.1-1	redox-sensing transcriptional repressor Rex	PRK05472	4
PRK05472.1-3	redox-sensing transcriptional repressor Rex	PRK05472	54
PRK05473.1	IreB family regulatory phosphoprotein	PRK05473	12
PRK05474.1	xylose isomerase	PRK05474	38
PRK05477.1-1	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	PRK05477	170
PRK05477.1-5	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	PRK05477	12
PRK05478.1	3-isopropylmalate dehydratase large subunit	PRK05478	7
PRK05479.1	ketol-acid reductoisomerase	PRK05479	8
PRK05480.1	uridine kinase	PRK05480	46
PRK05481.1	lipoyl synthase	PRK05481	3
PRK05550.1	bifunctional methionine sulfoxide reductase B/A protein	PRK05550	5
PRK05560.1	DNA gyrase subunit A	PRK05560	69
PRK05561.1	DNA topoisomerase 4 subunit A	PRK05561	128
PRK05563.1	DNA polymerase III subunit gamma/tau	PRK05563	88
PRK05580.1-3	primosomal protein N'	PRK05580	56
PRK05580.1-4	primosomal protein N'	PRK05580	5
PRK05580.1-5	primosomal protein N'	PRK05580	89
PRK05580.2-2	primosomal protein N'	PRK05580	5
PRK05581.1-4	ribulose-phosphate 3-epimerase	PRK05581	25
PRK05584.1	5'-methylthioadenosine/adenosylhomocysteine nucleosidase	PRK05584	15
PRK05586.1	acetyl-CoA carboxylase biotin carboxylase subunit	PRK05586	68
PRK05610.1	30S ribosomal protein S17	PRK05610	25
PRK05614.1	citrate synthase	PRK05614	13
PRK05618.1-2	50S ribosomal protein L25/general stress protein Ctc	PRK05618	1
PRK05618.2-4	50S ribosomal protein L25/general stress protein Ctc	PRK05618	4
PRK05621.1-4	F0F1 ATP synthase subunit gamma	PRK05621	8
PRK05621.2-1	F0F1 ATP synthase subunit gamma	PRK05621	57
PRK05627.1-1	bifunctional riboflavin kinase/FAD synthetase	PRK05627	1
PRK05627.1-4	bifunctional riboflavin kinase/FAD synthetase	PRK05627	6
PRK05632.1	phosphate acetyltransferase	PRK05632	4
PRK05644.1	DNA gyrase subunit B	PRK05644	249
PRK05658.1	RNA polymerase sigma factor RpoD	PRK05658	43
PRK05673.1	DNA polymerase III subunit alpha	PRK05673	35
PRK05679.1	pyridoxal 5'-phosphate synthase	PRK05679	7
PRK05704.1	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	PRK05704	8
PRK05724.1	acetyl-CoA carboxylase carboxyltransferase subunit alpha	PRK05724	9
PRK05729.1	valine--tRNA ligase	PRK05729	195
PRK05738.2-1	50S ribosomal protein L23	PRK05738	10
PRK05738.2-4	50S ribosomal protein L23	PRK05738	1
PRK05748.1	replicative DNA helicase	PRK05748	98
PRK05751.1-3	protein-export chaperone SecB	PRK05751	7
PRK05755.1	DNA polymerase I	PRK05755	83
PRK05815.1-4	F0F1 ATP synthase subunit A	PRK05815	27
PRK05819.1	DeoD-type purine-nucleoside phosphorylase	PRK05819	41
PRK05820.1	thymidine phosphorylase	PRK05820	35
PRK05826.1	pyruvate kinase	PRK05826	2
PRK05899.2-4	transketolase	PRK05899	33
PRK05901.1-3	RNA polymerase sigma factor	PRK05901	3
PRK05964.1	adenosylmethionine--8-amino-7-oxononanoate transaminase	PRK05964	11
PRK05974.1	phosphoribosylformylglycinamidine synthase subunit PurS	PRK05974	2
PRK05996.1	MotB family protein	PRK05996	1
PRK06019.1-1	5-(carboxyamino)imidazole ribonucleotide synthase	PRK06019	40
PRK06019.1-2	5-(carboxyamino)imidazole ribonucleotide synthase	PRK06019	3
PRK06078.1	pyrimidine-nucleoside phosphorylase	PRK06078	88
PRK06079.1	enoyl-ACP reductase FabI	PRK06079	116
PRK06107.1	aspartate transaminase	PRK06107	6
PRK06116.1	glutathione-disulfide reductase	PRK06116	1
PRK06128.1	SDR family oxidoreductase	PRK06128	29
PRK06171.1	sorbitol-6-phosphate dehydrogenase subunit	PRK06171	1
PRK06247.1	pyruvate kinase	PRK06247	1
PRK06299.1-5	30S ribosomal protein S1	PRK06299	26
PRK06333.1	beta-ketoacyl-ACP synthase	PRK06333	3
PRK06341.1	single-stranded DNA-binding protein	PRK06341	55
PRK06347.1	1,4-beta-N-acetylmuramoylhydrolase	PRK06347	3
PRK06349.1	homoserine dehydrogenase	PRK06349	4
PRK06354.1	pyruvate kinase	PRK06354	82
PRK06370.1-4	FAD-containing oxidoreductase	PRK06370	5
PRK06505.1	enoyl-ACP reductase FabI	PRK06505	7
PRK06550.1	3-oxoacyl-ACP reductase	PRK06550	37
PRK06552.1	bifunctional 2-keto-4-hydroxyglutarate aldolase/2-keto-3-deoxy-6-phosphogluconate aldolase	PRK06552	69
PRK06596.1	RNA polymerase factor sigma-32	PRK06596	15
PRK06635.1-2	aspartate kinase	PRK06635	4
PRK06635.1-4	aspartate kinase	PRK06635	2
PRK06676.1	30S ribosomal protein S1	PRK06676	62
PRK06732.1	phosphopantothenate--cysteine ligase	PRK06732	24
PRK06751.1	single-stranded DNA-binding protein	PRK06751	18
PRK06876.1	F0F1 ATP synthase subunit C	PRK06876	1
PRK06920.1	DNA polymerase III subunit alpha	PRK06920	23
PRK07049.1	cystathionine gamma-synthase family protein	PRK07049	16
PRK07097.1	gluconate 5-dehydrogenase	PRK07097	90
PRK07178.1	acetyl-CoA carboxylase biotin carboxylase subunit	PRK07178	1
PRK07252.1	S1 RNA-binding domain-containing protein	PRK07252	1
PRK07259.1	dihydroorotate dehydrogenase	PRK07259	76
PRK07275.1	single-stranded DNA-binding protein	PRK07275	86
PRK07279.1	DNA polymerase III subunit alpha	PRK07279	4
PRK07281.1	methionyl aminopeptidase	PRK07281	55
PRK07308.1	flavodoxin	PRK07308	42
PRK07314.1	beta-ketoacyl-ACP synthase II	PRK07314	90
PRK07315.1	fructose-bisphosphate aldolase	PRK07315	88
PRK07318.1	dipeptidase PepV	PRK07318	35
PRK07334.1	threonine ammonia-lyase	PRK07334	8
PRK07502.1	prephenate/arogenate dehydrogenase family protein	PRK07502	3
PRK07512.1	L-aspartate oxidase	PRK07512	6
PRK07627.1	dihydroorotase	PRK07627	1
PRK07726.1	DNA topoisomerase 3	PRK07726	41
PRK07765.1	aminodeoxychorismate/anthranilate synthase component II	PRK07765	2
PRK07810.1	O-succinylhomoserine sulfhydrylase	PRK07810	2
PRK07812.1	bifunctional o-acetylhomoserine/o-acetylserine sulfhydrylase	PRK07812	3
PRK07956.1	NAD-dependent DNA ligase LigA	PRK07956	72
PRK07985.1	SDR family oxidoreductase	PRK07985	46
PRK08058.1	DNA polymerase III subunit delta'	PRK08058	53
PRK08061.1	type Z 30S ribosomal protein S14	PRK08061	3
PRK08071.1	L-aspartate oxidase	PRK08071	38
PRK08118.1	DNA topology modulation protein	PRK08118	2
PRK08159.1	enoyl-ACP reductase FabI	PRK08159	9
PRK08193.1	L-ribulose-5-phosphate 4-epimerase AraD	PRK08193	49
PRK08202.1	purine-nucleoside phosphorylase	PRK08202	65
PRK08248.1	homocysteine synthase	PRK08248	2
PRK08363.1	alanine aminotransferase	PRK08363	2
PRK08573.1	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	PRK08573	2
PRK08581.1-2	amidase domain-containing protein	PRK08581	30
PRK08582.1	S1 domain-containing RNA-binding protein	PRK08582	34
PRK08591.1	acetyl-CoA carboxylase biotin carboxylase subunit	PRK08591	78
PRK08617.1	acetolactate synthase AlsS	PRK08617	7
PRK08621.1	galactose-6-phosphate isomerase subunit LacA	PRK08621	20
PRK08636.1	LL-diaminopimelate aminotransferase	PRK08636	9
PRK08654.1	acetyl-CoA carboxylase biotin carboxylase subunit	PRK08654	11
PRK08673.1	3-deoxy-7-phosphoheptulonate synthase	PRK08673	83
PRK08699.1	DNA polymerase III subunit delta'	PRK08699	1
PRK08780.1	DNA topoisomerase I	PRK08780	22
PRK08881.1	30S ribosomal protein S14	PRK08881	7
PRK08931.1	S-methyl-5'-thioadenosine phosphorylase	PRK08931	11
PRK08936.1	glucose-1-dehydrogenase	PRK08936	53
PRK08939.1	primosomal protein DnaI	PRK08939	35
PRK08997.1	isocitrate dehydrogenase	PRK08997	2
PRK08999.1	Nudix family hydrolase	PRK08999	1
PRK09039.1-2	peptidoglycan -binding protein	PRK09039	13
PRK09041.1	flagellar motor protein MotB	PRK09041	4
PRK09060.1	dihydroorotase	PRK09060	3
PRK09102.1	ribonucleoside-diphosphate reductase subunit alpha	PRK09102	20
PRK09104.1	hypothetical protein	PRK09104	11
PRK09107.1	acetolactate synthase 3 large subunit	PRK09107	23
PRK09111.1	DNA polymerase III subunit gamma/tau	PRK09111	19
PRK09126.1	5-demethoxyubiquinol-8 5-hydroxylase UbiM	PRK09126	7
PRK09134.1	SDR family oxidoreductase	PRK09134	3
PRK09148.1	LL-diaminopimelate aminotransferase	PRK09148	25
PRK09165.1	replicative DNA helicase	PRK09165	5
PRK09177.1	xanthine phosphoribosyltransferase	PRK09177	2
PRK09185.1	beta-ketoacyl-ACP synthase	PRK09185	5
PRK09192.1	fatty acyl-AMP ligase	PRK09192	4
PRK09194.1	proline--tRNA ligase	PRK09194	79
PRK09197.1	class II fructose-bisphosphate aldolase	PRK09197	6
PRK09200.1	preprotein translocase subunit SecA	PRK09200	30
PRK09206.1	pyruvate kinase PykF	PRK09206	19
PRK09210.1	RNA polymerase sigma factor RpoD	PRK09210	90
PRK09219.1	xanthine phosphoribosyltransferase	PRK09219	69
PRK09239.1	chorismate mutase	PRK09239	2
PRK09243.1-1	nicotinate phosphoribosyltransferase	PRK09243	136
PRK09257.1	aromatic amino acid transaminase	PRK09257	11
PRK09263.1	anaerobic ribonucleoside-triphosphate reductase	PRK09263	152
PRK09272.1-2	hypothetical protein	PRK09272	5
PRK09275.1	bifunctional aspartate transaminase/aspartate 4-decarboxylase	PRK09275	53
PRK09277.1	aconitate hydratase AcnA	PRK09277	7
PRK09283.1	porphobilinogen synthase	PRK09283	8
PRK09287.1	NADP-dependent phosphogluconate dehydrogenase	PRK09287	83
PRK09311.1	bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II	PRK09311	1
PRK09319.1	bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II	PRK09319	4
PRK09347.1-3	GTP cyclohydrolase I FolE	PRK09347	9
PRK09348.1	glycine--tRNA ligase subunit alpha	PRK09348	5
PRK09352.1	beta-ketoacyl-ACP synthase 3	PRK09352	46
PRK09355.1	hydroxyethylthiazole kinase	PRK09355	35
PRK09357.1-2	dihydroorotase	PRK09357	77
PRK09362.1-3	phosphoribosylaminoimidazolesuccinocarboxamide synthase	PRK09362	22
PRK09369.1	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	PRK09369	25
PRK09375.1-4	quinolinate synthase NadA	PRK09375	14
PRK09375.2-1	quinolinate synthase NadA	PRK09375	77
PRK09376.1	transcription termination factor Rho	PRK09376	89
PRK09379.1	LytR family transcriptional regulator	PRK09379	80
PRK09381.1	thioredoxin TrxA	PRK09381	6
PRK09382.1	bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	PRK09382	4
PRK09404.1	2-oxoglutarate dehydrogenase E1 component	PRK09404	11
PRK09406.1	NADP-dependent succinic semialdehyde dehydrogenase	PRK09406	1
PRK09410.1-5	PTS ascorbate transporter subunit IIC	PRK09410	93
PRK09422.1	alcohol dehydrogenase AdhP	PRK09422	163
PRK09423.1	glycerol dehydrogenase	PRK09423	8
PRK09441.1-2	alpha-amylase	PRK09441	40
PRK09441.1-3	alpha-amylase	PRK09441	6
PRK09441.1-5	alpha-amylase	PRK09441	2
PRK09448.1	DNA starvation/stationary phase protection protein Dps	PRK09448	3
PRK09452.1	spermidine/putrescine ABC transporter ATP-binding protein PotA	PRK09452	69
PRK09469.1	glutamate--ammonia ligase	PRK09469	6
PRK09473.1	oligopeptide ABC transporter ATP-binding protein OppD	PRK09473	40
PRK09493.1	glutamine ABC transporter ATP-binding protein GlnQ	PRK09493	24
PRK09533.1	bifunctional transaldolase/phosoglucose isomerase	PRK09533	26
PRK09553.1	taurine dioxygenase	PRK09553	13
PRK09564.1	CoA-disulfide reductase	PRK09564	35
PRK09580.1	Fe-S cluster assembly ATPase SufC	PRK09580	5
PRK09589.1	6-phospho-beta-glucosidase	PRK09589	183
PRK09593.1	6-phospho-beta-glucosidase	PRK09593	234
PRK09599.1	NADP-dependent phosphogluconate dehydrogenase	PRK09599	6
PRK09614.1-4	ribonucleotide-diphosphate reductase subunit beta	PRK09614	110
PRK09614.1-5	ribonucleotide-diphosphate reductase subunit beta	PRK09614	11
PRK09615.1	gamma-glutamyltransferase	PRK09615	2
PRK09653.1	phosphotransacetylase	PRK09653	45
PRK09669.1	putative symporter YagG	PRK09669	3
PRK09692.1	integrase domain-containing protein	PRK09692	1
PRK09722.1	D-allulose 6-phosphate 3-epimerase	PRK09722	1
PRK09795.1	aminopeptidase	PRK09795	14
PRK09824.1	PTS beta-glucoside transporter subunit IIABC	PRK09824	45
PRK09852.1	6-phospho-beta-glucosidase	PRK09852	1
PRK09874.1	multidrug efflux MFS transporter MdtG	PRK09874	3
PRK09977.1	MgtC/SapB family protein	PRK09977	2
PRK10084.1	dTDP-glucose 4,6-dehydratase	PRK10084	5
PRK10092.1	maltose O-acetyltransferase	PRK10092	35
PRK10247.1	iron ABC transporter ATP-binding protein FetA	PRK10247	18
PRK10253.1	iron-enterobactin ABC transporter ATP-binding protein	PRK10253	5
PRK10261.1	glutathione ABC transporter ATP-binding protein GsiA	PRK10261	3
PRK10262.1	thioredoxin-disulfide reductase	PRK10262	2
PRK10263.1	DNA translocase FtsK	PRK10263	40
PRK10319.1	N-acetylmuramoyl-L-alanine amidase AmiA	PRK10319	1
PRK10354.1	RNA chaperone/antiterminator CspA	PRK10354	26
PRK10443.1	pyrimidine-specific ribonucleoside hydrolase RihA	PRK10443	70
PRK10458.1	DNA cytosine methylase	PRK10458	3
PRK10476.1	multidrug transporter subunit MdtN	PRK10476	9
PRK10503.1	MdtB/MuxB family multidrug efflux RND transporter permease subunit	PRK10503	13
PRK10513.1	sugar-phosphatase	PRK10513	25
PRK10525.1	cytochrome o ubiquinol oxidase subunit II	PRK10525	3
PRK10536.1	phosphate starvation-inducible protein PhoH	PRK10536	12
PRK10543.1	superoxide dismutase [Fe]	PRK10543	1
PRK10581.1	(2E,6E)-farnesyl diphosphate synthase	PRK10581	16
PRK10584.1	ABC transporter ATP-binding protein	PRK10584	1
PRK10605.1	N-ethylmaleimide reductase	PRK10605	4
PRK10614.1	multidrug efflux RND transporter permease subunit MdtC	PRK10614	6
PRK10619.1	histidine ABC transporter ATP-binding protein HisP	PRK10619	21
PRK10624.1	lactaldehyde reductase	PRK10624	87
PRK10625.1	NADP(H)-dependent aldo-keto reductase	PRK10625	4
PRK10637.1	siroheme synthase CysG	PRK10637	7
PRK10643.1	two-component system response regulator PmrA	PRK10643	1
PRK10663.1	cytochrome o ubiquinol oxidase subunit III	PRK10663	2
PRK10664.1	DNA-binding protein HU-beta	PRK10664	12
PRK10665.1	P-II family nitrogen regulator	PRK10665	3
PRK10671.1	copper-exporting P-type ATPase CopA	PRK10671	18
PRK10717.1	cysteine synthase A	PRK10717	6
PRK10720.1	uracil permease	PRK10720	29
PRK10735.1	metalloprotease TldD	PRK10735	4
PRK10745.1	low affinity potassium transporter Kup	PRK10745	8
PRK10767.1	molecular chaperone DnaJ	PRK10767	8
PRK10782.1	methionine ABC transporter permease MetI	PRK10782	3
PRK10787.1	endopeptidase La	PRK10787	10
PRK10811.1	ribonuclease E	PRK10811	1
PRK10812.1	metal-dependent hydrolase	PRK10812	4
PRK10818.1	septum site-determining protein MinD	PRK10818	2
PRK10858.1	nitrogen regulatory protein P-II	PRK10858	1
PRK10860.1	tRNA adenosine(34) deaminase TadA	PRK10860	2
PRK10865.1	ATP-dependent chaperone ClpB	PRK10865	2
PRK10872.1	GTP diphosphokinase	PRK10872	1
PRK10887.1	phosphoglucosamine mutase	PRK10887	5
PRK10901.1	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	PRK10901	2
PRK10917.1-2	ATP-dependent DNA helicase RecG	PRK10917	3
PRK10917.1-3	ATP-dependent DNA helicase RecG	PRK10917	171
PRK10917.2-2	ATP-dependent DNA helicase RecG	PRK10917	3
PRK10925.1	superoxide dismutase [Mn]	PRK10925	22
PRK10933.1	alpha,alpha-phosphotrehalase	PRK10933	4
PRK10943.1	cold shock-like protein CspC	PRK10943	8
PRK10952.1	glycine betaine/L-proline ABC transporter permease ProW	PRK10952	29
PRK11000.1	maltose/maltodextrin ABC transporter ATP-binding protein MalK	PRK11000	2
PRK11014.1	nitric oxide-sensing transcriptional repressor NsrR	PRK11014	1
PRK11034.1	ATP-dependent Clp protease ATP-binding subunit ClpA	PRK11034	3
PRK11041.1	DNA-binding transcriptional regulator CytR	PRK11041	1
PRK11053.1	oxygen-insensitive NAD(P)H nitroreductase	PRK11053	2
PRK11092.1	bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase	PRK11092	3
PRK11103.1	PTS mannose transporter subunit IID	PRK11103	44
PRK11106.1	7-cyano-7-deazaguanine synthase QueC	PRK11106	2
PRK11124.1	arginine ABC transporter ATP-binding protein ArtP	PRK11124	1
PRK11132.1	serine O-acetyltransferase	PRK11132	1
PRK11145.1	pyruvate formate lyase 1-activating protein	PRK11145	7
PRK11177.1	phosphoenolpyruvate-protein phosphotransferase PtsI	PRK11177	30
PRK11180.1	23S rRNA pseudouridine(1911/1915/1917) synthase RluD	PRK11180	1
PRK11183.1	D-lactate dehydrogenase	PRK11183	15
PRK11192.1	ATP-dependent RNA helicase SrmB	PRK11192	6
PRK11194.1	bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN	PRK11194	1
PRK11231.1	Fe(3+) dicitrate ABC transporter ATP-binding protein FecE	PRK11231	3
PRK11249.1	catalase HPII	PRK11249	1
PRK11264.1	L-cystine ABC transporter ATP-binding protein YecC	PRK11264	41
PRK11268.1	phosphate ABC transporter permease PstA	PRK11268	3
PRK11308.1	dipeptide ABC transporter ATP-binding protein	PRK11308	3
PRK11440.1	hydrolase	PRK11440	2
PRK11448.1	type I restriction-modification system endonuclease	PRK11448	12
PRK11543.1	arabinose-5-phosphate isomerase GutQ	PRK11543	5
PRK11565.1	2,5-didehydrogluconate reductase DkgA	PRK11565	8
PRK11624.1	phosphatidate cytidylyltransferase	PRK11624	1
PRK11634.1	DEAD/DEAH family ATP-dependent RNA helicase	PRK11634	6
PRK11639.1	zinc uptake transcriptional repressor Zur	PRK11639	1
PRK11650.1	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	PRK11650	102
PRK11670.1	iron-sulfur cluster carrier protein ApbC	PRK11670	1
PRK11713.1-4	16S rRNA (uracil(1498)-N(3))-methyltransferase	PRK11713	29
PRK11713.3-2	16S rRNA (uracil(1498)-N(3))-methyltransferase	PRK11713	1
PRK11750.1	glutamate synthase large subunit	PRK11750	9
PRK11776.1	ATP-dependent RNA helicase DbpA	PRK11776	18
PRK11783.1	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	PRK11783	4
PRK11790.1	phosphoglycerate dehydrogenase	PRK11790	14
PRK11809.1	trifunctional transcriptional regulator/proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase	PRK11809	30
PRK11814.1	Fe-S cluster assembly protein SufB	PRK11814	15
PRK11819.1	energy-dependent translational throttle protein EttA	PRK11819	29
PRK11824.1	polyribonucleotide nucleotidyltransferase	PRK11824	75
PRK11830.1	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	PRK11830	3
PRK11886.1-1	bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	PRK11886	3
PRK11892.1	pyruvate dehydrogenase complex E1 component subunit beta	PRK11892	27
PRK11895.1	acetolactate synthase small subunit	PRK11895	1
PRK11899.1	prephenate dehydratase	PRK11899	3
PRK11904.1	bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA	PRK11904	4
PRK12267.1	methionine--tRNA ligase	PRK12267	142
PRK12270.1	multifunctional oxoglutarate decarboxylase/oxoglutarate dehydrogenase thiamine pyrophosphate-binding subunit/dihydrolipoyllysine-residue succinyltransferase subunit	PRK12270	5
PRK12281.1	50S ribosomal protein L24	PRK12281	12
PRK12297.1	GTPase ObgE	PRK12297	95
PRK12299.1	GTPase ObgE	PRK12299	4
PRK12311.1	30S ribosomal protein S2	PRK12311	14
PRK12319.1	acetyl-CoA carboxylase carboxyl transferase subunit alpha	PRK12319	104
PRK12325.1	proline--tRNA ligase	PRK12325	11
PRK12347.1	L-ribulose-5-phosphate 4-epimerase	PRK12347	13
PRK12348.1	L-ribulose-5-phosphate 4-epimerase	PRK12348	2
PRK12352.1	carbamate kinase	PRK12352	2
PRK12378.1	YebC/PmpR family DNA-binding transcriptional regulator	PRK12378	65
PRK12397.1	acetate/propionate family kinase	PRK12397	15
PRK12399.1	tagatose 1,6-diphosphate aldolase	PRK12399	123
PRK12411.1	cytidine deaminase	PRK12411	7
PRK12412.1	pyridoxine/pyridoxal/pyridoxamine kinase	PRK12412	8
PRK12413.1	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	PRK12413	5
PRK12448.1	dihydroxy-acid dehydratase	PRK12448	21
PRK12463.1	chorismate synthase	PRK12463	33
PRK12466.1	3-isopropylmalate dehydratase large subunit	PRK12466	1
PRK12553.1	ATP-dependent Clp protease proteolytic subunit	PRK12553	7
PRK12555.1	chemotaxis-specific protein-glutamate methyltransferase CheB	PRK12555	2
PRK12570.1	N-acetylmuramic acid 6-phosphate etherase	PRK12570	84
PRK12595.1	bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase	PRK12595	2
PRK12613.1	galactose-6-phosphate isomerase subunit LacA	PRK12613	13
PRK12615.1	galactose-6-phosphate isomerase subunit LacB	PRK12615	57
PRK12656.1	fructose-6-phosphate aldolase	PRK12656	37
PRK12735.1	elongation factor Tu	PRK12735	55
PRK12736.1	elongation factor Tu	PRK12736	44
PRK12740.1-5	elongation factor G	PRK12740	13
PRK12769.1	formate-dependent uric acid utilization protein AegA	PRK12769	1
PRK12815.1	carbamoyl phosphate synthase large subunit	PRK12815	28
PRK12830.1	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	PRK12830	146
PRK12838.1	carbamoyl phosphate synthase small subunit	PRK12838	22
PRK12849.1	chaperonin GroEL	PRK12849	12
PRK12850.1	chaperonin GroEL	PRK12850	39
PRK12851.1	chaperonin GroEL	PRK12851	9
PRK12861.1	NADP-dependent malic enzyme	PRK12861	2
PRK12881.1	aconitate hydratase AcnA	PRK12881	4
PRK12897.1	type I methionyl aminopeptidase	PRK12897	2
PRK12904.1	preprotein translocase subunit SecA	PRK12904	127
PRK12999.1	pyruvate carboxylase	PRK12999	2
PRK13009.1	succinyl-diaminopimelate desuccinylase	PRK13009	5
PRK13024.1-3	protein translocase subunit SecDF	PRK13024	4
PRK13055.1	diacylglycerol kinase	PRK13055	80
PRK13145.1	L-ribulose-5-phosphate 4-epimerase	PRK13145	9
