ID	Function	Count
pVOG0049	RNA-splicing ligase RtcB	1
pVOG0384	DNA gyrase subunit A	1
pVOG0705	FtsK/SpoIIIE-like protein	1
pVOG5036	DarB-like antirestriction	1
