L1	L2	L3	L4	ID	Function	EC	Count
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00789	metK; S-adenosylmethionine synthetase	2.5.1.6	146
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00789	metK; S-adenosylmethionine synthetase	2.5.1.6	146
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K00789	metK; S-adenosylmethionine synthetase	2.5.1.6	146
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	141
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	141
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	141
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Murein		K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	141
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00794	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase	2.5.1.78	3
21_Cellular response to stress	Response to nitrosative stress			K00794	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase	2.5.1.78	3
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00797	speE, SRM, SPE3; spermidine synthase	2.5.1.16	1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00797	speE, SRM, SPE3; spermidine synthase	2.5.1.16	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00797	speE, SRM, SPE3; spermidine synthase	2.5.1.16	1
06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K00812	aspB; aspartate aminotransferase	2.6.1.1	14
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00812	aspB; aspartate aminotransferase	2.6.1.1	14
06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K00812	aspB; aspartate aminotransferase	2.6.1.1	14
06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K00812	aspB; aspartate aminotransferase	2.6.1.1	14
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00812	aspB; aspartate aminotransferase	2.6.1.1	14
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Pyruvate to leucine		K00812	aspB; aspartate aminotransferase	2.6.1.1	14
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00812	aspB; aspartate aminotransferase	2.6.1.1	14
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K00812	aspB; aspartate aminotransferase	2.6.1.1	14
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfolactate degradation		K00812	aspB; aspartate aminotransferase	2.6.1.1	14
06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K00817	hisC; histidinol-phosphate aminotransferase	2.6.1.9	2
06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K00817	hisC; histidinol-phosphate aminotransferase	2.6.1.9	2
06_Amino acid utilization biosynthesis metabolism	Histidine biosynthesis, pRpp => histidine			K00817	hisC; histidinol-phosphate aminotransferase	2.6.1.9	2
06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K00820	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	31
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Murein		K00820	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	31
06_Amino acid utilization biosynthesis metabolism	Oxydation deamination			K00821	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase	2.6.1.11 2.6.1.17	9
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00821	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase	2.6.1.11 2.6.1.17	9
06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K00821	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase	2.6.1.11 2.6.1.17	9
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00821	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase	2.6.1.11 2.6.1.17	9
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	2.6.1.42	3
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine biosynthesis			K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	2.6.1.42	3
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	14
06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	14
06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	14
16_Embden Meyerhof-Parnos (EMP)	Glycolysis III (EMP)			K00845	glk; glucokinase	2.7.1.2	1
20_Hydrolysis of polymers	Starch			K00845	glk; glucokinase	2.7.1.2	1
20_Hydrolysis of polymers	Galactose			K00845	glk; glucokinase	2.7.1.2	1
20_Hydrolysis of polymers	Xylose			K00848	rhaB; rhamnulokinase	2.7.1.5	42
20_Hydrolysis of polymers	Galactose			K00849	galK; galactokinase	2.7.1.6	41
15_Methylotrophy	RuMP pathway for formaldehyde fixation (first two steps are common to both RuMP pathway variants)			K00850	pfkA, PFK; 6-phosphofructokinase 1	2.7.1.11	20
16_Embden Meyerhof-Parnos (EMP)	EMP			K00850	pfkA, PFK; 6-phosphofructokinase 1	2.7.1.11	20
16_Embden Meyerhof-Parnos (EMP)	Glycolysis III (EMP)			K00850	pfkA, PFK; 6-phosphofructokinase 1	2.7.1.11	20
17_Gluconeogenesis	Gluconeogenesis			K00850	pfkA, PFK; 6-phosphofructokinase 1	2.7.1.11	20
20_Hydrolysis of polymers	Galactose			K00850	pfkA, PFK; 6-phosphofructokinase 1	2.7.1.11	20
07_Nucleic acid metabolism	Purine metabolism			K00860	cysC; adenylylsulfate kinase	2.7.1.25	12
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfate reduction (assimilatory)		K00860	cysC; adenylylsulfate kinase	2.7.1.25	12
21_Cellular response to stress	Cellular response to oxidative stress			K00860	cysC; adenylylsulfate kinase	2.7.1.25	12
21_Cellular response to stress	Cellular response to stress			K00860	cysC; adenylylsulfate kinase	2.7.1.25	12
01_Fermentation	Heterolactic fermentation			K00865	glxK, garK; glycerate 2-kinase	2.7.1.165	32
06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K00865	glxK, garK; glycerate 2-kinase	2.7.1.165	32
04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	Pentose			K00873	PK, pyk; pyruvate kinase	2.7.1.40	92
07_Nucleic acid metabolism	Purine metabolism			K00873	PK, pyk; pyruvate kinase	2.7.1.40	92
16_Embden Meyerhof-Parnos (EMP)	EMP			K00873	PK, pyk; pyruvate kinase	2.7.1.40	92
16_Embden Meyerhof-Parnos (EMP)	Glycolysis III (EMP)			K00873	PK, pyk; pyruvate kinase	2.7.1.40	92
16_Embden Meyerhof-Parnos (EMP)	EMP  in archea			K00873	PK, pyk; pyruvate kinase	2.7.1.40	92
07_Nucleic acid metabolism	Pyrimidine metabolism			K00876	udk, UCK; uridine kinase	2.7.1.48	59
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K00887	dgkA; undecaprenol kinase	2.7.1.66	14
04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	Pentose			K00917	lacC; tagatose 6-phosphate kinase	2.7.1.144	8
20_Hydrolysis of polymers	Galactose			K00917	lacC; tagatose 6-phosphate kinase	2.7.1.144	8
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00925	ackA; acetate kinase	2.7.2.1	80
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00925	ackA; acetate kinase	2.7.2.1	80
14_Methanogenesis	From acetate			K00925	ackA; acetate kinase	2.7.2.1	80
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00926	arcC; carbamate kinase	2.7.2.2	62
07_Nucleic acid metabolism	Purine metabolism			K00926	arcC; carbamate kinase	2.7.2.2	62
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00927	PGK, pgk; phosphoglycerate kinase	2.7.2.3	94
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00927	PGK, pgk; phosphoglycerate kinase	2.7.2.3	94
16_Embden Meyerhof-Parnos (EMP)	EMP			K00927	PGK, pgk; phosphoglycerate kinase	2.7.2.3	94
16_Embden Meyerhof-Parnos (EMP)	Glycolysis III (EMP)			K00927	PGK, pgk; phosphoglycerate kinase	2.7.2.3	94
17_Gluconeogenesis	Gluconeogenesis in archea			K00927	PGK, pgk; phosphoglycerate kinase	2.7.2.3	94
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00930	argB; acetylglutamate kinase	2.7.2.8	8
06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K00930	argB; acetylglutamate kinase	2.7.2.8	8
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00931	proB; glutamate 5-kinase	2.7.2.11	2
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00931	proB; glutamate 5-kinase	2.7.2.11	2
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00931	proB; glutamate 5-kinase	2.7.2.11	2
21_Cellular response to stress	Response to oxidative stress			K00937	ppk1; polyphosphate kinase	2.7.4.1	5
07_Nucleic acid metabolism	Purine metabolism			K00939	adk, AK; adenylate kinase	2.7.4.3	31
21_Cellular response to stress	Cellular response to stress			K00939	adk, AK; adenylate kinase	2.7.4.3	31
07_Nucleic acid metabolism	Pyrimidine metabolism			K00940	ndk, NME; nucleoside-diphosphate kinase	2.7.4.6	7
07_Nucleic acid metabolism	Purine metabolism			K00940	ndk, NME; nucleoside-diphosphate kinase	2.7.4.6	7
07_Nucleic acid metabolism	Purine metabolism			K00942	E2.7.4.8, gmk; guanylate kinase	2.7.4.8	44
07_Nucleic acid metabolism	Pyrimidine metabolism			K00943	tmk, DTYMK; dTMP kinase	2.7.4.9	9
07_Nucleic acid metabolism	Pyrimidine metabolism			K00945	cmk; CMP/dCMP kinase	2.7.4.25	34
07_Nucleic acid metabolism	Purine metabolism			K00948	PRPS, prsA; ribose-phosphate pyrophosphokinase	2.7.6.1	136
07_Nucleic acid metabolism	Purine metabolism			K00951	relA; GTP pyrophosphokinase	2.7.6.5	4
07_Nucleic acid metabolism	Purine metabolism			K00956	cysN; sulfate adenylyltransferase subunit 1	2.7.7.4	2
18_Sulfur compounds metabolism	Chemoautotrophic oxidation of sulfur compounds	Superpathway of sulfur metabolism (Desulfocapsa sulfoexigens)		K00956	cysN; sulfate adenylyltransferase subunit 1	2.7.7.4	2
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfate reduction (assimilatory)		K00956	cysN; sulfate adenylyltransferase subunit 1	2.7.7.4	2
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfate reduction (dissimilatory)		K00956	cysN; sulfate adenylyltransferase subunit 1	2.7.7.4	2
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfite oxidation		K00956	cysN; sulfate adenylyltransferase subunit 1	2.7.7.4	2
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfur disproportionation		K00956	cysN; sulfate adenylyltransferase subunit 1	2.7.7.4	2
18_Sulfur compounds metabolism	Sulfur compounds cycle	Thiosulfate disproportionation		K00956	cysN; sulfate adenylyltransferase subunit 1	2.7.7.4	2
21_Cellular response to stress	Cellular response to oxidative stress			K00956	cysN; sulfate adenylyltransferase subunit 1	2.7.7.4	2
21_Cellular response to stress	Cellular response to stress			K00956	cysN; sulfate adenylyltransferase subunit 1	2.7.7.4	2
07_Nucleic acid metabolism	Purine metabolism			K00957	cysD; sulfate adenylyltransferase subunit 2	2.7.7.4	4
18_Sulfur compounds metabolism	Chemoautotrophic oxidation of sulfur compounds	Superpathway of sulfur metabolism (Desulfocapsa sulfoexigens)		K00957	cysD; sulfate adenylyltransferase subunit 2	2.7.7.4	4
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfate reduction (assimilatory)		K00957	cysD; sulfate adenylyltransferase subunit 2	2.7.7.4	4
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfate reduction (dissimilatory)		K00957	cysD; sulfate adenylyltransferase subunit 2	2.7.7.4	4
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfite oxidation		K00957	cysD; sulfate adenylyltransferase subunit 2	2.7.7.4	4
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfur disproportionation		K00957	cysD; sulfate adenylyltransferase subunit 2	2.7.7.4	4
18_Sulfur compounds metabolism	Sulfur compounds cycle	Thiosulfate disproportionation		K00957	cysD; sulfate adenylyltransferase subunit 2	2.7.7.4	4
21_Cellular response to stress	Cellular response to oxidative stress			K00957	cysD; sulfate adenylyltransferase subunit 2	2.7.7.4	4
21_Cellular response to stress	Cellular response to stress			K00957	cysD; sulfate adenylyltransferase subunit 2	2.7.7.4	4
07_Nucleic acid metabolism	Pyrimidine metabolism			K00962	pnp, PNPT1; polyribonucleotide nucleotidyltransferase	2.7.7.8	159
07_Nucleic acid metabolism	Purine metabolism			K00962	pnp, PNPT1; polyribonucleotide nucleotidyltransferase	2.7.7.8	159
03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)				K00971	manC, cpsB; mannose-1-phosphate guanylyltransferase	2.7.7.13	3
20_Hydrolysis of polymers	Mannose			K00971	manC, cpsB; mannose-1-phosphate guanylyltransferase	2.7.7.13	3
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K00974	cca; tRNA nucleotidyltransferase (CCA-adding enzyme)	2.7.7.72 3.1.3.- 3.1.4.-	23
03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)				K00975	glgC; glucose-1-phosphate adenylyltransferase	2.7.7.27	44
20_Hydrolysis of polymers	Starch			K00975	glgC; glucose-1-phosphate adenylyltransferase	2.7.7.27	44
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase	2.7.8.13	28
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase	2.7.8.13	28
15_Methylotrophy	Formaldehyde oxidation (glutathione-dependent)			K01070	frmB, ESD, fghA; S-formylglutathione hydrolase	3.1.2.12	1
01_Fermentation	Mixed acid fermentation			K01089	hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase	4.2.1.19 3.1.3.15	2
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to lactate		K01089	hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase	4.2.1.19 3.1.3.15	2
06_Amino acid utilization biosynthesis metabolism	Histidine biosynthesis, pRpp => histidine			K01089	hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase	4.2.1.19 3.1.3.15	2
07_Nucleic acid metabolism	Purine metabolism			K01129	dgt; dGTPase	3.1.5.1	2
07_Nucleic acid metabolism	Purine metabolism			K01139	spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	2.7.6.5 3.1.7.2	201
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01182	IMA, malL; oligo-1,6-glucosidase	3.2.1.10	82
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Maltose		K01182	IMA, malL; oligo-1,6-glucosidase	3.2.1.10	82
20_Hydrolysis of polymers	Starch			K01182	IMA, malL; oligo-1,6-glucosidase	3.2.1.10	82
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01184	E3.2.1.15; polygalacturonase	3.2.1.15	6
20_Hydrolysis of polymers	Starch			K01184	E3.2.1.15; polygalacturonase	3.2.1.15	6
20_Hydrolysis of polymers	Pectin			K01184	E3.2.1.15; polygalacturonase	3.2.1.15	6
20_Hydrolysis of polymers	Xylose			K01184	E3.2.1.15; polygalacturonase	3.2.1.15	6
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01190	lacZ; beta-galactosidase	3.2.1.23	21
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Lactose		K01190	lacZ; beta-galactosidase	3.2.1.23	21
20_Hydrolysis of polymers	Galactose			K01190	lacZ; beta-galactosidase	3.2.1.23	21
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01198	xynB; xylan 1,4-beta-xylosidase	3.2.1.37	12
20_Hydrolysis of polymers	Starch			K01198	xynB; xylan 1,4-beta-xylosidase	3.2.1.37	12
20_Hydrolysis of polymers	Xylose			K01198	xynB; xylan 1,4-beta-xylosidase	3.2.1.37	12
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01207	nagZ; beta-N-acetylhexosaminidase	3.2.1.52	1
20_Hydrolysis of polymers	Chitin			K01207	nagZ; beta-N-acetylhexosaminidase	3.2.1.52	1
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01209	abfA; alpha-L-arabinofuranosidase	3.2.1.55	32
20_Hydrolysis of polymers	Arabinose			K01209	abfA; alpha-L-arabinofuranosidase	3.2.1.55	32
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01220	E3.2.1.85, lacG; 6-phospho-beta-galactosidase	3.2.1.85	147
20_Hydrolysis of polymers	Galactose			K01220	E3.2.1.85, lacG; 6-phospho-beta-galactosidase	3.2.1.85	147
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01223	E3.2.1.86B, bglA; 6-phospho-beta-glucosidase	3.2.1.86	336
07_Nucleic acid metabolism	Pyrimidine metabolism			K01240	URH1; uridine nucleosidase	3.2.2.3	2
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K01243	mtnN, mtn, pfs; adenosylhomocysteine nucleosidase	3.2.2.9	12
21_Cellular response to stress	Response to nitrosative stress			K01247	alkA; DNA-3-methyladenine glycosylase II	3.2.2.21	8
06_Amino acid utilization biosynthesis metabolism	Methionine degradation			K01251	E3.3.1.1, ahcY; adenosylhomocysteinase	3.3.1.1	27
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K01251	E3.3.1.1, ahcY; adenosylhomocysteinase	3.3.1.1	27
06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K01426	E3.5.1.4, amiE; amidase	3.5.1.4	38
06_Amino acid utilization biosynthesis metabolism	Tryptophan metabolism			K01426	E3.5.1.4, amiE; amidase	3.5.1.4	38
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K01426	E3.5.1.4, amiE; amidase	3.5.1.4	38
08_Hydrocarbon degradation	Other aromatics degradation			K01426	E3.5.1.4, amiE; amidase	3.5.1.4	38
09_Carbohydrate Active enzyme - CAZy	Carbohydrate esterase			K01426	E3.5.1.4, amiE; amidase	3.5.1.4	38
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K01427	URE; urease	3.5.1.5	15
07_Nucleic acid metabolism	Purine metabolism			K01427	URE; urease	3.5.1.5	15
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K01428	ureC; urease subunit alpha	3.5.1.5	12
07_Nucleic acid metabolism	Purine metabolism			K01428	ureC; urease subunit alpha	3.5.1.5	12
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K01429	ureB; urease subunit beta	3.5.1.5	10
07_Nucleic acid metabolism	Purine metabolism			K01429	ureB; urease subunit beta	3.5.1.5	10
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K01430	ureA; urease subunit gamma	3.5.1.5	4
07_Nucleic acid metabolism	Purine metabolism			K01430	ureA; urease subunit gamma	3.5.1.5	4
06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K01439	dapE; succinyl-diaminopimelate desuccinylase	3.5.1.18	22
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01439	dapE; succinyl-diaminopimelate desuccinylase	3.5.1.18	22
20_Hydrolysis of polymers	Galactose			K01443	nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase	3.5.1.25	10
07_Nucleic acid metabolism	Pyrimidine metabolism			K01465	URA4, pyrC; dihydroorotase	3.5.2.3	33
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K01478	arcA; arginine deiminase	3.5.3.6	43
07_Nucleic acid metabolism	Pyrimidine metabolism			K01489	cdd, CDA; cytidine deaminase	3.5.4.5	22
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K01491	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase	1.5.1.5 3.5.4.9	88
15_Methylotrophy	Formaldehyde oxidation (tetrahydrofolate pathway)			K01491	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase	1.5.1.5 3.5.4.9	88
07_Nucleic acid metabolism	Pyrimidine metabolism			K01493	comEB; dCMP deaminase	3.5.4.12	7
07_Nucleic acid metabolism	Pyrimidine metabolism			K01494	dcd; dCTP deaminase	3.5.4.13	3
07_Nucleic acid metabolism	Purine metabolism			K01515	nudF; ADP-ribose pyrophosphatase	3.6.1.13	6
07_Nucleic acid metabolism	Pyrimidine metabolism			K01519	ITPA; inosine triphosphate pyrophosphatase	3.6.1.-	20
07_Nucleic acid metabolism	Purine metabolism			K01519	ITPA; inosine triphosphate pyrophosphatase	3.6.1.-	20
07_Nucleic acid metabolism	Pyrimidine metabolism			K01520	dut, DUT; dUTP pyrophosphatase	3.6.1.23	2
06_Amino acid utilization biosynthesis metabolism	Histidine biosynthesis, pRpp => histidine			K01523	hisE; phosphoribosyl-ATP pyrophosphohydrolase	3.6.1.31	3
21_Cellular response to stress	Response to osmotic stress			K01537	ATP2C; P-type Ca2+ transporter type 2C	7.2.2.10	209
06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K01586	lysA; diaminopimelate decarboxylase	4.1.1.20	5
08_Hydrocarbon degradation	Aromatic carboxylic acid degradation			K01586	lysA; diaminopimelate decarboxylase	4.1.1.20	5
07_Nucleic acid metabolism	Purine metabolism			K01588	purE; 5-(carboxyamino)imidazole ribonucleotide mutase	5.4.99.18	35
07_Nucleic acid metabolism	Purine metabolism			K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase	6.3.4.18	32
07_Nucleic acid metabolism	Pyrimidine metabolism			K01591	pyrF; orotidine-5'-phosphate decarboxylase	4.1.1.23	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K01609	trpC; indole-3-glycerol phosphate synthase	4.1.1.48	10
08_Hydrocarbon degradation	Polycyclic aromatic hydrocarbon degradation			K01619	deoC, DERA; deoxyribose-phosphate aldolase	4.1.2.4	29
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K01621	xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase	4.1.2.9 4.1.2.22	362
01_Fermentation	Bifidobacterium shunt			K01624	FBA, fbaA; fructose-bisphosphate aldolase, class II	4.1.2.13	33
15_Methylotrophy	RuMP pathway for formaldehyde fixation (first two steps are common to both RuMP pathway variants)			K01624	FBA, fbaA; fructose-bisphosphate aldolase, class II	4.1.2.13	33
16_Embden Meyerhof-Parnos (EMP)	EMP			K01624	FBA, fbaA; fructose-bisphosphate aldolase, class II	4.1.2.13	33
16_Embden Meyerhof-Parnos (EMP)	Glycolysis III (EMP)			K01624	FBA, fbaA; fructose-bisphosphate aldolase, class II	4.1.2.13	33
16_Embden Meyerhof-Parnos (EMP)	EMP  in archea			K01624	FBA, fbaA; fructose-bisphosphate aldolase, class II	4.1.2.13	33
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K01625	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase	4.1.2.14 4.1.3.42	10
15_Methylotrophy	RuMP pathway for formaldehyde fixation (first two steps are common to both RuMP pathway variants)			K01625	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase	4.1.2.14 4.1.3.42	10
20_Hydrolysis of polymers	Xylose			K01625	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase	4.1.2.14 4.1.3.42	10
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K01627	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)	2.5.1.55	3
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K01627	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)	2.5.1.55	3
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K01627	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)	2.5.1.55	3
20_Hydrolysis of polymers	Xylose			K01629	rhaD; rhamnulose-1-phosphate aldolase	4.1.2.19	75
20_Hydrolysis of polymers	Galactose			K01635	lacD; tagatose 1,6-diphosphate aldolase	4.1.2.40	139
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K01641	E2.3.3.10; hydroxymethylglutaryl-CoA synthase	2.3.3.10	16
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine biosynthesis			K01649	leuA, IMS; 2-isopropylmalate synthase	2.3.3.13	3
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine biosynthesis			K01652	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit	2.2.1.6	20
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K01652	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit	2.2.1.6	20
