ID	Function	Count
GVOG02020	no_annotation	1
GVOG03820	macrocin o-methyltransferase	1
GVOG05780	metallopeptidase WLM	2
GVOG08082	asparagine synthase	1
GVOGm0757	asparaginyl t-RNA synthetase	2
GVOGm1122	no_annotation	2
GVOGm1378	DEAD/SNF2-like helicase | DEAD/SNF2-like helicase	2
