L1	L2	L3	ID	Function	EC	Gene	Count
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01890	Phenylalanyl-tRNA synthetase beta chain	6.1.1.20	FARSB, pheT	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01890	Phenylalanyl-tRNA synthetase beta chain	6.1.1.20	FARSB, pheT	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01893	Asparaginyl-tRNA synthetase	6.1.1.22	NARS, asnS	5
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01893	Asparaginyl-tRNA synthetase	6.1.1.22	NARS, asnS	5
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01893	Asparaginyl-tRNA synthetase	6.1.1.22	NARS, asnS	5
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01914	Aspartate--ammonia ligase	6.3.1.1	asnA	2
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:ko00460]	K01914	Aspartate--ammonia ligase	6.3.1.1	asnA	2
Metabolism	Metabolism of other amino acids	D-Glutamine and D-glutamate metabolism [PATH:ko00471]	K01924	UDP-N-acetylmuramate--alanine ligase	6.3.2.8	murC	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01924	UDP-N-acetylmuramate--alanine ligase	6.3.2.8	murC	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01924	UDP-N-acetylmuramate--alanine ligase	6.3.2.8	murC	1
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01940	Argininosuccinate synthase	6.3.4.5	argG, ASS1	1
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K01940	Argininosuccinate synthase	6.3.4.5	argG, ASS1	1
Human Diseases	Cardiovascular disease	Fluid shear stress and atherosclerosis [PATH:ko05418]	K01940	Argininosuccinate synthase	6.3.4.5	argG, ASS1	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K01940	Argininosuccinate synthase	6.3.4.5	argG, ASS1	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01955	Carbamoyl-phosphate synthase large subunit	6.3.5.5	carB, CPA2	3
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01955	Carbamoyl-phosphate synthase large subunit	6.3.5.5	carB, CPA2	3
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01956	Carbamoyl-phosphate synthase small subunit	6.3.5.5	carA, CPA1	6
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01956	Carbamoyl-phosphate synthase small subunit	6.3.5.5	carA, CPA1	6
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	1
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	1
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	1
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	1
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	4
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	4
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	4
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	4
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	1
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	1
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	1
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	1
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K01990	ABC-2 type transport system ATP-binding protein		ABC-2.A	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K01995	Branched-chain amino acid transport system ATP-binding protein		livG	2
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K01995	Branched-chain amino acid transport system ATP-binding protein		livG	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K01995	Branched-chain amino acid transport system ATP-binding protein		livG	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K01996	Branched-chain amino acid transport system ATP-binding protein		livF	2
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K01996	Branched-chain amino acid transport system ATP-binding protein		livF	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K01996	Branched-chain amino acid transport system ATP-binding protein		livF	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02000	Glycine betaine/proline transport system ATP-binding protein	7.6.2.9	proV	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02000	Glycine betaine/proline transport system ATP-binding protein	7.6.2.9	proV	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02003	Putative ABC transport system ATP-binding protein		ABC.CD.A	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02010	Iron(III) transport system ATP-binding protein	7.2.2.7	afuC, fbpC	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02010	Iron(III) transport system ATP-binding protein	7.2.2.7	afuC, fbpC	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02028	Polar amino acid transport system ATP-binding protein	7.4.2.1	ABC.PA.A	2
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K02031	Peptide/nickel transport system ATP-binding protein		ddpD	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02031	Peptide/nickel transport system ATP-binding protein		ddpD	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02038	Phosphate transport system permease protein		pstA	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02038	Phosphate transport system permease protein		pstA	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02111	F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	ATPF1A, atpA	3
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02111	F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	ATPF1A, atpA	3
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02111	F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	ATPF1A, atpA	3
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02118	V/A-type H+/Na+-transporting ATPase subunit B		ATPVB, ntpB, atpB	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	2
Organismal Systems	Environmental adaptation	Thermogenesis [PATH:ko04714]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	2
Human Diseases	Neurodegenerative disease	Alzheimer disease [PATH:ko05010]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	2
Human Diseases	Neurodegenerative disease	Parkinson disease [PATH:ko05012]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	2
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis [PATH:ko05014]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	2
Human Diseases	Neurodegenerative disease	Huntington disease [PATH:ko05016]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	2
Human Diseases	Neurodegenerative disease	Prion disease [PATH:ko05020]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	2
Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	2
Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	2
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K02227	Adenosylcobinamide-phosphate synthase	6.3.1.10	cbiB, cobD	1
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K02314	Replicative DNA helicase	3.6.4.12	dnaB	2
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K02314	Replicative DNA helicase	3.6.4.12	dnaB	2
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K02314	Replicative DNA helicase	3.6.4.12	dnaB	2
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K02334	DNA polymerase bacteriophage-type	2.7.7.7	dpo	1
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K02335	DNA polymerase I	2.7.7.7	polA	1
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K02335	DNA polymerase I	2.7.7.7	polA	1
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K02335	DNA polymerase I	2.7.7.7	polA	1
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K02335	DNA polymerase I	2.7.7.7	polA	1
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K02335	DNA polymerase I	2.7.7.7	polA	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K02335	DNA polymerase I	2.7.7.7	polA	1
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K02337	DNA polymerase III subunit alpha	2.7.7.7	dnaE	1
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K02337	DNA polymerase III subunit alpha	2.7.7.7	dnaE	1
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K02337	DNA polymerase III subunit alpha	2.7.7.7	dnaE	1
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K02337	DNA polymerase III subunit alpha	2.7.7.7	dnaE	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K02337	DNA polymerase III subunit alpha	2.7.7.7	dnaE	1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K02348	ElaA protein		elaA	1
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K02355	Elongation factor G		fusA, GFM, EFG	2
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K02355	Elongation factor G		fusA, GFM, EFG	2
Organismal Systems	Environmental adaptation	Plant-pathogen interaction [PATH:ko04626]	K02358	Elongation factor Tu		tuf, TUFM	5
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K02358	Elongation factor Tu		tuf, TUFM	5
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K02358	Elongation factor Tu		tuf, TUFM	5
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K02358	Elongation factor Tu		tuf, TUFM	5
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K02377	GDP-L-fucose synthase	1.1.1.271	TSTA3, fcl	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K02377	GDP-L-fucose synthase	1.1.1.271	TSTA3, fcl	1
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K02377	GDP-L-fucose synthase	1.1.1.271	TSTA3, fcl	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K02427	23S rRNA (uridine2552-2'-O)-methyltransferase	2.1.1.166	rlmE, rrmJ, ftsJ	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K02433	Aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A	6.3.5.6 6.3.5.7	gatA, QRSL1	2
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K02433	Aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A	6.3.5.6 6.3.5.7	gatA, QRSL1	2
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K02434	Aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B	6.3.5.6 6.3.5.7	gatB, PET112	1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K02434	Aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B	6.3.5.6 6.3.5.7	gatB, PET112	1
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K02469	DNA gyrase subunit A	5.6.2.2	gyrA	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K02469	DNA gyrase subunit A	5.6.2.2	gyrA	1
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K02470	DNA gyrase subunit B	5.6.2.2	gyrB	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K02470	DNA gyrase subunit B	5.6.2.2	gyrB	1
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K02493	Release factor glutamine methyltransferase	2.1.1.297	hemK, prmC, HEMK	1
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:ko00340]	K02501	Imidazole glycerol-phosphate synthase subunit HisH	4.3.2.10	hisH	1
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K02519	Translation initiation factor IF-2		infB, MTIF2	2
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K02519	Translation initiation factor IF-2		infB, MTIF2	2
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K02523	Octaprenyl-diphosphate synthase	2.5.1.90	ispB	1
Brite Hierarchies	Protein families: metabolism	Prenyltransferases [BR:ko01006]	K02523	Octaprenyl-diphosphate synthase	2.5.1.90	ispB	1
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K02551	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	2.2.1.9	menD	1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K02600	Transcription termination/antitermination protein NusA		nusA	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K02600	Transcription termination/antitermination protein NusA		nusA	1
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K02757	Beta-glucoside PTS system EIICBA component	2.7.1.-	bglF, bglP	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02757	Beta-glucoside PTS system EIICBA component	2.7.1.-	bglF, bglP	2
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K02800	Mannitol PTS system EIICBA or EIICB component	2.7.1.197	mtlA, cmtA	2
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K02800	Mannitol PTS system EIICBA or EIICB component	2.7.1.197	mtlA, cmtA	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02800	Mannitol PTS system EIICBA or EIICB component	2.7.1.197	mtlA, cmtA	2
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K02837	Peptide chain release factor 3		prfC	1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02887	Large subunit ribosomal protein L20		RP-L20, MRPL20, rplT	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02887	Large subunit ribosomal protein L20		RP-L20, MRPL20, rplT	1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02926	Large subunit ribosomal protein L4		RP-L4, MRPL4, rplD	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02926	Large subunit ribosomal protein L4		RP-L4, MRPL4, rplD	1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02933	Large subunit ribosomal protein L6		RP-L6, MRPL6, rplF	2
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02933	Large subunit ribosomal protein L6		RP-L6, MRPL6, rplF	2
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02945	Small subunit ribosomal protein S1		RP-S1, rpsA	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02945	Small subunit ribosomal protein S1		RP-S1, rpsA	1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02950	Small subunit ribosomal protein S12		RP-S12, MRPS12, rpsL	2
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02950	Small subunit ribosomal protein S12		RP-S12, MRPS12, rpsL	2
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02959	Small subunit ribosomal protein S16		RP-S16, MRPS16, rpsP	4
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02959	Small subunit ribosomal protein S16		RP-S16, MRPS16, rpsP	4
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K02959	Small subunit ribosomal protein S16		RP-S16, MRPS16, rpsP	4
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02967	Small subunit ribosomal protein S2		RP-S2, MRPS2, rpsB	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02967	Small subunit ribosomal protein S2		RP-S2, MRPS2, rpsB	1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02988	Small subunit ribosomal protein S5		RP-S5, MRPS5, rpsE	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02988	Small subunit ribosomal protein S5		RP-S5, MRPS5, rpsE	1
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03040	DNA-directed RNA polymerase subunit alpha	2.7.7.6	rpoA	1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03040	DNA-directed RNA polymerase subunit alpha	2.7.7.6	rpoA	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03040	DNA-directed RNA polymerase subunit alpha	2.7.7.6	rpoA	1
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03043	DNA-directed RNA polymerase subunit beta	2.7.7.6	rpoB	6
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03043	DNA-directed RNA polymerase subunit beta	2.7.7.6	rpoB	6
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03043	DNA-directed RNA polymerase subunit beta	2.7.7.6	rpoB	6
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03046	DNA-directed RNA polymerase subunit beta'	2.7.7.6	rpoC	5
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03046	DNA-directed RNA polymerase subunit beta'	2.7.7.6	rpoC	5
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03046	DNA-directed RNA polymerase subunit beta'	2.7.7.6	rpoC	5
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	2
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	2
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	2
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	2
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03076	Preprotein translocase subunit SecY		secY	1
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03076	Preprotein translocase subunit SecY		secY	1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03076	Preprotein translocase subunit SecY		secY	1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03076	Preprotein translocase subunit SecY		secY	1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03089	RNA polymerase sigma-32 factor		rpoH	1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03106	Signal recognition particle subunit SRP54	3.6.5.4	SRP54, ffh	1
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03106	Signal recognition particle subunit SRP54	3.6.5.4	SRP54, ffh	1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03106	Signal recognition particle subunit SRP54	3.6.5.4	SRP54, ffh	1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03106	Signal recognition particle subunit SRP54	3.6.5.4	SRP54, ffh	1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03110	Fused signal recognition particle receptor		ftsY	2
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03110	Fused signal recognition particle receptor		ftsY	2
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03110	Fused signal recognition particle receptor		ftsY	2
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03110	Fused signal recognition particle receptor		ftsY	2
Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism [PATH:ko00730]	K03147	Phosphomethylpyrimidine synthase	4.1.99.17	thiC	2
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03168	DNA topoisomerase I	5.6.2.1	topA	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03168	DNA topoisomerase I	5.6.2.1	topA	1
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03169	DNA topoisomerase III	5.6.2.1	topB	2
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03177	TRNA pseudouridine55 synthase	5.4.99.25	truB, PUS4, TRUB1	1
Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K03340	Diaminopimelate dehydrogenase	1.4.1.16	dapdh	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K03431	Phosphoglucosamine mutase	5.4.2.10	glmM	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family		ftsK, spoIIIE	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03495	TRNA uridine 5-carboxymethylaminomethyl modification enzyme		gidA, mnmG, MTO1	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03495	TRNA uridine 5-carboxymethylaminomethyl modification enzyme		gidA, mnmG, MTO1	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03496	Chromosome partitioning protein		parA, soj	2
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K03496	Chromosome partitioning protein		parA, soj	2
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03497	ParB family transcriptional regulator, chromosome partitioning protein		parB, spo0J	3
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03497	ParB family transcriptional regulator, chromosome partitioning protein		parB, spo0J	3
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K03497	ParB family transcriptional regulator, chromosome partitioning protein		parB, spo0J	3
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K03522	Electron transfer flavoprotein alpha subunit		fixB, etfA	1
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX		clpX, CLPX	2
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX		clpX, CLPX	2
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K03545	Trigger factor		tig	1
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03551	Holliday junction DNA helicase RuvB	3.6.4.12	ruvB	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03551	Holliday junction DNA helicase RuvB	3.6.4.12	ruvB	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K03587	Cell division protein FtsI (penicillin-binding protein 3)	3.4.16.4	ftsI	1
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K03587	Cell division protein FtsI (penicillin-binding protein 3)	3.4.16.4	ftsI	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K03587	Cell division protein FtsI (penicillin-binding protein 3)	3.4.16.4	ftsI	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03587	Cell division protein FtsI (penicillin-binding protein 3)	3.4.16.4	ftsI	1
