L1	L2	L3	L4	ID	Function	EC	Count
Lipid transport and metabolism	Fatty acid biosynthesis	FabH	1UB7	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase III		44
Translation, ribosomal structure and biogenesis	Ribosome 50S subunit	RpmF	1VS6	COG0333	Ribosomal protein L32		8
Translation, ribosomal structure and biogenesis	Ribosome 50S subunit	RplS	1VS6	COG0335	Ribosomal protein L19		16
Translation, ribosomal structure and biogenesis	tRNA modification	TrmD	1P9P	COG0336	tRNA G37 N-methylase TrmD		39
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroB	3ZOK	COG0337	3-dehydroquinate synthetase		38
Coenzyme transport and metabolism	Biotin biosynthesis	BirA2	1BIA	COG0340	Biotin-(acetyl-CoA carboxylase) ligase		5
Intracellular trafficking, secretion, and vesicular transport		SecF	2FYH	COG0341	Preprotein translocase subunit SecF		2
Translation, ribosomal structure and biogenesis	tRNA modification	Tgt	1XW8	COG0343	Queuine/archaeosine tRNA-ribosyltransferase		42
Lipid transport and metabolism		PlsY	5XJ5	COG0344	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase		5
Amino acid transport and metabolism	Proline biosynthesis	ProC	3GT0	COG0345	Pyrroline-5-carboxylate reductase		6
Signal transduction mechanismsAmino acid transport and metabolism		GlnK	2GW8	COG0347	Nitrogen regulatory protein PII		1
Coenzyme transport and metabolism	Thiamine biosynthesis	ThiD	1Y9X	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase		11
Coenzyme transport and metabolism	Thiamine biosynthesis	ThiE	1G4T	COG0352	Thiamine monophosphate synthase		5
Replication, recombination and repair		RecR	2JGR	COG0353	Recombinational DNA repair protein RecR		20
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmG	1XDZ	COG0357	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)		2
Replication, recombination and repair		DnaG	3B39	COG0358	DNA primase (bacterial type)		11
Translation, ribosomal structure and biogenesis	Ribosome 50S subunit	RplI	1VS6	COG0359	Ribosomal protein L9		4
Translation, ribosomal structure and biogenesis	Ribosome 30S subunit	RpsF	4V4H	COG0360	Ribosomal protein S6		3
Translation, ribosomal structure and biogenesis	Translation factors	InfA	5FIM	COG0361	Translation initiation factor IF-1		13
Carbohydrate transport and metabolism	Pentose phosphate pathway	Gnd	2ZYA	COG0362	6-phosphogluconate dehydrogenase		57
Carbohydrate transport and metabolism	Pentose phosphate pathway	NagB	2RI0	COG0363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase		10
Carbohydrate transport and metabolism	Pentose phosphate pathway	Zwf	5B7W	COG0364	Glucose-6-phosphate 1-dehydrogenase		15
Carbohydrate transport and metabolism		AmyA	2P67	COG0366	Glycosidase/amylase (phosphorylase)		16
Inorganic ion transport and metabolism		FeoB	3TAH	COG0370	Fe2+ transporter FeoB		40
Energy production and conversion	Isoprenoid biosynthesis	GldA	3S99	COG0371	Glycerol dehydrogenase or related enzyme, iron-containing ADH family		6
Inorganic ion transport and metabolism		KatG	5SX1	COG0376	Catalase (peroxidase I)		8
Coenzyme transport and metabolism	NAD biosynthesis	NadA	4HHE	COG0379	Quinolinate synthase		11
Cell wall/membrane/envelope biogenesis		WecB	1F6D	COG0381	UDP-N-acetylglucosamine 2-epimerase		22
Carbohydrate transport and metabolism		MngB	5KBP	COG0383	Alpha-mannosidase		2
Replication, recombination and repair		DinP	4R8U	COG0389	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair		8
Inorganic ion transport and metabolism		FetB		COG0390	ABC-type iron transport system FetAB, permease component		4
Carbohydrate transport and metabolismCoenzyme transport and metabolism		CofD	1ZX8	COG0391	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family		18
Cell wall/membrane/envelope biogenesis		AglD2		COG0392	Predicted membrane flippase AglD2/YbhN, UPF0104 family		17
Carbohydrate transport and metabolism		UgpE	1VR4	COG0395	ABC-type glycerol-3-phosphate transport system, permease component		39
Posttranslational modification, protein turnover, chaperones		SufC	2D3W	COG0396	Fe-S cluster assembly ATPase SufC		29
Posttranslational modification, protein turnover, chaperones		SelO	6EAC	COG0397	Protein adenylyltransferase (AMPylase) SelO/YdiU (selenoprotein O)		4
Coenzyme transport and metabolism	Heme biosynthesis	HemF	3E8J	COG0408	Coproporphyrinogen-III oxidase HemH, oxygen-dependent		4
Amino acid transport and metabolism		LivF	1JI0	COG0410	ABC-type branched-chain amino acid transport system, ATPase component LivF		13
Amino acid transport and metabolism		LivG	1G9X	COG0411	ABC-type branched-chain amino acid transport system, ATPase component LivG		2
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	PanB	3VAV	COG0413	Ketopantoate hydroxymethyltransferase		1
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	PanC	1DIN	COG0414	Panthothenate synthetase		1
Lipid transport and metabolism		PlsX	2GK3	COG0416	Acyl-ACP:phosphate acyltransferase (fatty acid/phospholipid biosynthesis)		23
Replication, recombination and repair		SbcC	3QKR	COG0419	DNA repair exonuclease SbcCD ATPase subunit		8
Replication, recombination and repair		SbcD	6S85	COG0420	DNA repair exonuclease SbcCD nuclease subunit		4
Amino acid transport and metabolism		SpeE	6BQ2	COG0421	Spermidine synthase (polyamine aminopropyltransferase)		1
Energy production and conversion		SsuE	6DQI	COG0431	NAD(P)H-dependent FMN reductase		4
Amino acid transport and metabolism	Isoleucine, leucine, valine biosynthesis	AspB	2O0R	COG0436	Aspartate/methionine/tyrosine aminotransferase		12
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	ThrS	1NYQ	COG0441	Threonyl-tRNA synthetase		67
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	ProS	5XIF	COG0442	Prolyl-tRNA synthetase		24
Posttranslational modification, protein turnover, chaperones		DnaK	3I33	COG0443	Molecular chaperone DnaK (HSP70)		69
Amino acid transport and metabolismInorganic ion transport and metabolism		DppD	4FWI	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component		45
Translation, ribosomal structure and biogenesis	tRNA modification	MnmG	2ZXH	COG0445	tRNA U34 5-carboxymethylaminomethyl modifying enzyme MnmG/GidA		81
Carbohydrate transport and metabolism		GlgC	5MNI	COG0448	Glucose-1-phosphate adenylyltransferase (ADP-glucose pyrophosphorylase)		32
Cell wall/membrane/envelope biogenesis		GlmS	2J6H	COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains		28
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	CoaBC	3QJG	COG0452	Phosphopantothenoylcysteine synthetase/decarboxylase CoaBC		15
Amino acid transport and metabolismNucleotide transport and metabolism	Arginine biosynthesis	CarB	1C30	COG0458	Carbamoylphosphate synthase large subunit		60
Posttranslational modification, protein turnover, chaperones		GroEL	1AON	COG0459	Chaperonin GroEL (HSP60 family)		73
Amino acid transport and metabolism	Methionine biosynthesis	ThrA	5AVO	COG0460	Homoserine dehydrogenase		1
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrE	4WML	COG0461	Orotate phosphoribosyltransferase		6
Nucleotide transport and metabolism	Histidine biosynthesis, Purine biosynthesis	PrsA	1DKR	COG0462	Phosphoribosylpyrophosphate synthetase		70
Posttranslational modification, protein turnover, chaperones		HflB	1LV7	COG0465	ATP-dependent Zn proteases		97
Posttranslational modification, protein turnover, chaperones		Lon	6ON2	COG0466	ATP-dependent Lon protease, bacterial type		1
Replication, recombination and repair		RecA	1B22	COG0468	RecA/RadA recombinase		51
Carbohydrate transport and metabolism	Glycolysis	PykF	6QXL	COG0469	Pyruvate kinase		27
Replication, recombination and repair		HolB	1A5T	COG0470	DNA polymerase III, delta prime subunit		5
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	Rfe	4J72	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase		14
Energy production and conversionAmino acid transport and metabolism	TCA cycle	LeuB	1GC9	COG0473	Isocitrate/isopropylmalate dehydrogenase		5
Inorganic ion transport and metabolism		MgtA	1IWO	COG0474	Magnesium-transporting ATPase (P-type)		144
Carbohydrate transport and metabolismAmino acid transport and metabolismInorganic ion transport and metabolismGeneral function prediction only		ProP		COG0477	MFS family permease, includes anhydromuropeptide permease AmpG		14
Translation, ribosomal structure and biogenesis	Translation factors	FusA	1DAR	COG0480	Translation elongation factor EF-G, a GTPase		148
Translation, ribosomal structure and biogenesis		LepA	3DEG	COG0481	Translation elongation factor EF-4, membrane-bound GTPase		101
Translation, ribosomal structure and biogenesis	tRNA modification	MnmA	2HMA	COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain		57
Carbohydrate transport and metabolism	Gluconeogenesis	SuhB	1AWB	COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family		9
Posttranslational modification, protein turnover, chaperones		DnaJ	1BQ0	COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain		11
Translation, ribosomal structure and biogenesis	tRNA modification	MnmE		COG0486	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE		48
General function prediction only		Uup	5ZXD	COG0488	ATPase components of ABC transporters with duplicated ATPase domains		63
Cell cycle control, cell division, chromosome partitioning		Mrp	2PH1	COG0489	Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family		7
Posttranslational modification, protein turnover, chaperones		TrxB	3FBS	COG0492	Thioredoxin reductase		42
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	LeuS	6LPF	COG0495	Leucyl-tRNA synthetase		89
Replication, recombination and repair		RecN	4AD8	COG0497	DNA repair ATPase RecN		29
Coenzyme transport and metabolism		SAM1	1A7A	COG0499	S-adenosylhomocysteine hydrolase		8
Nucleotide transport and metabolism	Purine salvage	Apt	1QB7	COG0503	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein		22
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrG	1S1M	COG0504	CTP synthase (UTP-ammonia lyase)		48
Amino acid transport and metabolismNucleotide transport and metabolism	Arginine biosynthesis	CarA	1C30	COG0505	Carbamoylphosphate synthase small subunit		37
Amino acid transport and metabolism	Proline degradation	PutA	5KF6	COG0506	Proline dehydrogenase		2
Replication, recombination and repair		RecD	1W36	COG0507	ATPase/5�-3� helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V)		9
Energy production and conversion	Pyruvate oxidation	AceF	1B5S	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component		15
Lipid transport and metabolism	Fatty acid biosynthesis	AccB	1A6X	COG0511	Biotin carboxyl carrier protein		5
Replication, recombination and repair		SrmB	3RRM	COG0513	Superfamily II DNA and RNA helicase		52
Replication, recombination and repair		RecQ	1OYW	COG0514	Superfamily II DNA helicase RecQ		30
Nucleotide transport and metabolism	Purine biosynthesis	GuaB	1B3O	COG0516	IMP dehydrogenase/GMP reductase		78
Signal transduction mechanisms		CBS	1B3O	COG0517	CBS domain		3
Nucleotide transport and metabolism	Purine biosynthesis	GuaA1	4WIM	COG0518	GMP synthase, glutamine amidotransferase domain		7
Nucleotide transport and metabolism	Purine biosynthesis	GuaA2	4WIM	COG0519	GMP synthase, PP-ATPase domain/subunit		63
Amino acid transport and metabolism		CsdA	4LW2	COG0520	Selenocysteine lyase/Cysteine desulfurase		32
Translation, ribosomal structure and biogenesis	Ribosome 30S subunit	RpsD	4V4H	COG0522	Ribosomal protein S4 or related protein		11
General function prediction only		YejR	1NIJ	COG0523	Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family		1
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	ValS	1GAX	COG0525	Valyl-tRNA synthetase		107
Amino acid transport and metabolism	Lysine biosynthesis	MetL1	2CDQ	COG0527	Aspartate kinase		1
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrH	2BND	COG0528	Uridylate kinase		28
Inorganic ion transport and metabolism	Cysteine biosynthesis	CysC	2GKS	COG0529	Adenylylsulfate kinase or related kinase		1
Translation, ribosomal structure and biogenesis	Translation factors	InfB	5ME0	COG0532	Translation initiation factor IF-2, a GTPase		94
Translation, ribosomal structure and biogenesis	tRNA modification	TsaD	3ENO	COG0533	tRNA A37 threonylcarbamoyltransferase TsaD		71
Cell cycle control, cell division, chromosome partitioningReplication, recombination and repair		Obg	1LNZ	COG0536	GTPase involved in cell partioning and DNA repair		34
Nucleotide transport and metabolismGeneral function prediction only		HinT	1AV5	COG0537	Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family		1
Translation, ribosomal structure and biogenesis	Ribosome 30S subunit	RpsA	4NNH	COG0539	Ribosomal protein S1		35
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrB	1NBE	COG0540	Aspartate carbamoyltransferase, catalytic subunit		15
Intracellular trafficking, secretion, and vesicular transport		Ffh	2V3C	COG0541	Signal recognition particle GTPase		55
Posttranslational modification, protein turnover, chaperones		ClpA	1KSF	COG0542	ATP-dependent Clp protease, ATP-binding subunit ClpA		283
Coenzyme transport and metabolismEnergy production and conversion		Mcr1	3A1F	COG0543	NAD(P)H-flavin reductase		1
Posttranslational modification, protein turnover, chaperones		Tig	5OWI	COG0544	FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		11
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	TrpD	1KGZ	COG0547	Anthranilate phosphoribosyltransferase, glycosyltransferase domain		1
Amino acid transport and metabolism	Arginine biosynthesis	ArgB	3S6G	COG0548	N-acetylglutamate kinase		4
Amino acid transport and metabolism		ArcC	2E9Y	COG0549	Carbamate kinase		23
Replication, recombination and repair		TopA	1CY0	COG0550	DNA topoisomerase IA		13
Replication, recombination and repair		YrdD	1YUA	COG0551	DNA topoisomerase I, ssDNA-binding Zn-finger and Zn-ribbon domains		19
Intracellular trafficking, secretion, and vesicular transport		FtsY	4AK9	COG0552	Signal recognition particle GTPase FtsY		47
TranscriptionReplication, recombination and repair		HepA	6UXV	COG0553	Superfamily II DNA or RNA helicase, SNF2 family		17
Replication, recombination and repair		UvrB	1C4O	COG0556	Excinuclease UvrABC helicase subunit UvrB		96
Transcription		VacB	6H25	COG0557	Exoribonuclease R		37
Lipid transport and metabolism	Phospholipid biosynthesis	PgsA	4MND	COG0558	Phosphatidylglycerophosphate synthase		10
Coenzyme transport and metabolismGeneral function prediction only		Cof	1YMQ	COG0561	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases		52
Cell wall/membrane/envelope biogenesis		Glf	1I8T	COG0562	UDP-galactopyranose mutase		3
Nucleotide transport and metabolism	Pyrimidine biosynthesis	Adk	1AK2	COG0563	Adenylate kinase or related kinase		29
Translation, ribosomal structure and biogenesis	23S rRNA modification	RluA	2I82	COG0564	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific		38
Translation, ribosomal structure and biogenesis	tRNA modification	SpoU	1GZ0	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU		11
Energy production and conversion	TCA cycle	SucA	2JGD	COG0567	2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes		1
Transcription	RNA polymerase	RpoD	1SIG	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)		54
Transcription		Rnc	1DI2	COG0571	dsRNA-specific ribonuclease		10
Nucleotide transport and metabolism	Pyrimidine salvage	Udk	5B3F	COG0572	Uridine kinase		19
Inorganic ion transport and metabolism		PstC		COG0573	ABC-type phosphate transport system, permease component		28
Lipid transport and metabolism	Phospholipid biosynthesis	CdsA	4Q2E	COG0575	CDP-diglyceride synthetase		29
Posttranslational modification, protein turnover, chaperones		GrpE	1DKG	COG0576	Molecular chaperone GrpE (heat shock protein HSP-70)		10
Inorganic ion transport and metabolism		PstA		COG0581	ABC-type phosphate transport system, permease component		31
Replication, recombination and repairMobilome: prophages, transposons		FimB		COG0582	Integrase/recombinase, includes phage integrase		6
Replication, recombination and repair		DnaE	2HNH	COG0587	DNA polymerase III, alpha subunit		37
Carbohydrate transport and metabolism	Glycolysis	GpmA	1E58	COG0588	Phosphoglycerate mutase (BPG-dependent)		48
Translation, ribosomal structure and biogenesis	Pyrimidine salvagetRNA modification	TadA	2A8N	COG0590	tRNA(Arg) A34 adenosine deaminase TadA		18
Replication, recombination and repair		DnaA	1L8Q	COG0593	Chromosomal replication initiation ATPase DnaA		22
Translation, ribosomal structure and biogenesis		RnpA	1A6F	COG0594	RNase P protein component		2
Translation, ribosomal structure and biogenesis		RnjA	3T3N	COG0595	mRNA degradation ribonuclease J1/J2		47
Cell wall/membrane/envelope biogenesisIntracellular trafficking, secretion, and vesicular transport		LspA	5DIR	COG0597	Lipoprotein signal peptidase		5
General function prediction only		YurZ	3BEY	COG0599	Uncharacterized conserved protein YurZ, alkylhydroperoxidase/carboxymuconolactone decarboxylase family		1
Amino acid transport and metabolismInorganic ion transport and metabolism		DppB		COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component		28
Translation, ribosomal structure and biogenesis	tRNA modification	QueC	2PG3	COG0603	7-cyano-7-deazaguanine synthase (queuosine biosynthesis)		6
Inorganic ion transport and metabolism		SodA	1AP5	COG0605	Superoxide dismutase		22
Posttranslational modification, protein turnover, chaperones		YifB		COG0606	Predicted Mg-chelatase, contains ChlI-like and ATPase domains, YifB family		4
Inorganic ion transport and metabolism		FepD	2NQ2	COG0609	ABC-type Fe3+-siderophore transport system, permease component		4
General function prediction only		PqqL	6OFS	COG0612	Predicted Zn-dependent peptidase, M16 family		2
Translation, ribosomal structure and biogenesis	tRNA modification	PcnB	3WFR	COG0617	tRNA nucleotidyltransferase/poly(A) polymerase		11
Coenzyme transport and metabolism		EcfT	4HZU	COG0619	ECF-type transporter transmembrane protein EcfT		12
Amino acid transport and metabolism	Methionine biosynthesis	MetE	1T7L	COG0620	Methionine synthase II (cobalamin-independent)		5
Lipid transport and metabolism	Fatty acid biosynthesis	FabI	1C14	COG0623	Enoyl-[acyl-carrier-protein] reductase FabI		24
Amino acid transport and metabolism	Arginine biosynthesis	ArgE	1CG2	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase		13
Amino acid transport and metabolism	Methionine biosynthesis	MetC	1CL1	COG0626	Cystathionine beta-lyase/cystathionine gamma-synthase		6
General function prediction only		PerM		COG0628	Predicted PurR-regulated permease PerM		5
Replication, recombination and repair		Ssb	1EQQ	COG0629	Single-stranded DNA-binding protein		50
Signal transduction mechanisms		PTC1	6IHL	COG0631	Serine/threonine protein phosphatase PrpC		21
Replication, recombination and repair		RuvA	1BDX	COG0632	Holliday junction resolvasome RuvABC DNA-binding subunit		4
Nucleotide transport and metabolism	Purine salvage	HptA	1G9S	COG0634	Hypoxanthine-guanine phosphoribosyltransferase		37
Coenzyme transport and metabolism	Heme biosynthesis	HemN	1OLT	COG0635	Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase		15
Energy production and conversion	FoF1-type ATP synthase	AtpE	1C17	COG0636	FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K		11
Carbohydrate transport and metabolism		YcjU	3E58	COG0637	Beta-phosphoglucomutase, HAD superfamily		15
Transcription		ArsR	3F6V	COG0640	DNA-binding transcriptional regulator, ArsR family		7
Signal transduction mechanisms		CheA	1B3Q	COG0643	Chemotaxis protein histidine kinase CheA		1
Nucleotide transport and metabolism		NagD	1PW5	COG0647	Ribonucleotide monophosphatase NagD, HAD superfamily		11
Replication, recombination and repair		Nfo	2NQH	COG0648	Endonuclease IV		11
Posttranslational modification, protein turnover, chaperones		PpiB	4DGD	COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family		25
Intracellular trafficking, secretion, and vesicular transport		SecA	2FSF	COG0653	Preprotein translocase subunit SecA (ATPase, RNA helicase)		84
Secondary metabolites biosynthesis, transport and catabolism		ARA1	1Q13	COG0656	Aldo/keto reductase, related to diketogulonate reductase		40
Coenzyme transport and metabolismSignal transduction mechanisms	Ubiquinone biosynthesis	AarF	4PED	COG0661	Predicted protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family		1
General function prediction only		PaaY	6IVE	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily		7
Coenzyme transport and metabolismGeneral function prediction only		PdxI	1LQA	COG0667	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family		8
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	CoaD	3F3M	COG0669	Phosphopantetheine adenylyltransferase		10
Energy production and conversion	Pyruvate oxidation	PorA	5C4I	COG0674	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit		8
Intracellular trafficking, secretion, and vesicular transport		LepB	1B12	COG0681	Signal peptidase I		5
Cell wall/membrane/envelope biogenesis		Lgt	5AZB	COG0682	Prolipoprotein diacylglyceryltransferase		14
Amino acid transport and metabolism		PotD	1POT	COG0687	Spermidine/putrescine-binding periplasmic protein		7
Translation, ribosomal structure and biogenesis		Rph	1UDO	COG0689	Ribonuclease PH		39
Intracellular trafficking, secretion, and vesicular transport		SecE	5MG3	COG0690	Preprotein translocase subunit SecE		2
Posttranslational modification, protein turnover, chaperones		SmpB	1J1H	COG0691	tmRNA-binding protein		29
Replication, recombination and repair		Ung	1AKZ	COG0692	Uracil-DNA glycosylase		39
Carbohydrate transport and metabolism	Pentose phosphate pathway	RpiB	1NN4	COG0698	Ribose 5-phosphate isomerase RpiB		27
Inorganic ion transport and metabolism		PhoU	1T8B	COG0704	Phosphate uptake regulator PhoU		5
Posttranslational modification, protein turnover, chaperones		GlpG	2IC8	COG0705	Membrane-associated serine protease, rhomboid family		1
Cell wall/membrane/envelope biogenesis		YidC	3WO6	COG0706	Membrane protein insertase Oxa1/YidC/SpoIIIJ		8
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurG	1F0K	COG0707	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase		3
Replication, recombination and repair		XthA	1AKO	COG0708	Exonuclease III		10
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroD	1GQN	COG0710	3-dehydroquinate dehydratase		2
Energy production and conversion	FoF1-type ATP synthase	AtpH	1ABV	COG0712	FoF1-type ATP synthase, delta subunit		2
General function prediction only	Cobalamine/B12 biosynthesis	MoxR	2R44	COG0714	MoxR-like ATPase		3
Transcription		YbaB	1J8B	COG0718	DNA-binding nucleoid-associated protein YbaB/EfbC		1
Posttranslational modification, protein turnover, chaperones		SufB	1VH4	COG0719	Fe-S cluster assembly scaffold protein SufB		32
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GatC	3H0L	COG0721	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit		1
Inorganic ion transport and metabolism		Fur	1MZB	COG0735	Fe2+ or Zn2+ uptake regulation protein Fur/Zur		7
Lipid transport and metabolism		AcpS	1F7L	COG0736	Phosphopantetheinyl transferase (holo-ACP synthase)		4
Posttranslational modification, protein turnover, chaperones		ClpP	1TG6	COG0740	ATP-dependent protease ClpP, protease subunit		31
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmD	2IFT	COG0742	16S rRNA G966 N2-methylase RsmD		2
Cell wall/membrane/envelope biogenesis		MrcB	3FWL	COG0744	Penicillin-binding protein 1B/1F, peptidoglycan  transglycosylase/transpeptidase		28
Replication, recombination and repair		PolA	1D8Y	COG0749	DNA polymerase I, 3'-5' exonuclease and polymerase domains		20
Posttranslational modification, protein turnover, chaperonesTranscription		RseP		COG0750	Membrane-associated protease RseP, regulator of RpoE activity		12
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GlyS		COG0751	Glycyl-tRNA synthetase, beta subunit		22
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GlyQ	1J5W	COG0752	Glycyl-tRNA synthetase, alpha subunit		55
Inorganic ion transport and metabolism		KatE	6RJR	COG0753	Catalase		5
Replication, recombination and repair		Smf	3MAJ	COG0758	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake		12
Cell wall/membrane/envelope biogenesis		YidD		COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ		2
Lipid transport and metabolism	Isoprenoid biosynthesis	IspH	3DNF	COG0761	4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH		2
Lipid transport and metabolism	Fatty acid biosynthesis	FabA	1MKA	COG0764	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase		24
Amino acid transport and metabolism		HisM	4YMS	COG0765	ABC-type amino acid transport system, permease component		99
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurA	1A2N	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase		60
Cell wall/membrane/envelope biogenesis		MlaE	6IC4	COG0767	Permease subunit MlaE of the ABC-type intermembrane phospholipid transporter Mla		3
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurE	1E8C	COG0769	UDP-N-acetylmuramyl tripeptide synthase		2
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurF	4CVK	COG0770	UDP-N-acetylmuramyl pentapeptide synthase		18
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurD	1E0D	COG0771	UDP-N-acetylmuramoylalanine-D-glutamate ligase		5
Cell cycle control, cell division, chromosome partitioning		FtsW	6BAR	COG0772	Peptodoglycan polymerase FtsW/RodA/SpoVE		17
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurC		COG0773	UDP-N-acetylmuramate-alanine ligase MurC and related ligases, MurC/Mpl family		19
Cell wall/membrane/envelope biogenesis	Lipid A biosynthesis	LpxC	1P42	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase		1
Nucleotide transport and metabolismCoenzyme transport and metabolism	Menaquinone biosynthesis	MtnN	1T8R	COG0775	Nucleoside phosphorylase/nucleosidase, includes 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase MtnN and futalosine hydrolase MqnB		7
Replication, recombination and repair		HimA	1B8Z	COG0776	Bacterial nucleoid DNA-binding protein IHF-alpha		16
Lipid transport and metabolism	Fatty acid biosynthesis	AccD	2F9I	COG0777	Acetyl-CoA carboxylase beta subunit		35
Translation, ribosomal structure and biogenesis		RimP	1IB8	COG0779	Ribosome maturation factor RimP		17
Transcription		NusB	1EY1	COG0781	Transcription antitermination protein NusB		12
Transcription		GreA	1GRJ	COG0782	Transcription elongation factor, GreA/GreB family		2
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	Alr	1BD0	COG0787	Alanine racemase		15
Transcription		SoxR	2VZ4	COG0789	DNA-binding transcriptional regulator, MerR family		8
General function prediction only		TPR	1KLX	COG0790	TPR repeat		2
Posttranslational modification, protein turnover, chaperones		CtpA	6IQU	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain		1
Carbohydrate transport and metabolismCell wall/membrane/envelope biogenesis		GutQ	5UQI	COG0794	D-arabinose 5-phosphate isomerase GutQ		2
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurI	1B73	COG0796	Glutamate racemase		31
Cell wall/membrane/envelope biogenesis		RlpA	4AVR	COG0797	Peptidoglycan lytic transglycosylase RlpA, contains C-terminal SPOR domain		2
Translation, ribosomal structure and biogenesis		RsfS	6SJ6	COG0799	Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits		20
Carbohydrate transport and metabolism	Entner-Doudoroff pathway	Eda	2V81	COG0800	2-keto-3-deoxy-6-phosphogluconate aldolase		13
