ID	Function	Count
GVOG02031	arginyl-tRNA synthetase	2
GVOG02390	no_annotation	1
GVOG02410	no_annotation	1
GVOG02695	no_annotation	1
GVOG11896	AAA family ATPase - unique in NCLDV; ATPase domain similar to repl_factorC_sub2	1
GVOGm1504	isoleucyl-tRNA synthetase	1
