we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Diseased	rab.win.Healthy	diff.btw	diff.win	effect	overlap	labels	category
0.44341458065767103	0.7102814676935522	0.5409902597402597	0.747033498807732	0.847375855513	1.1095494829201238	0.11331305617814857	-0.9910287508543196	3.0202994812863344	-0.25031899243046984	0.36718758075530683	Glycoside_hydrolase__GH151__alpha-L-fucosidase__3.2.1.51__GH	CAZy
0.27791831021976354	0.585451668533773	0.4029694264069264	0.6727822287076575	1.4781990213109775	1.7454127610533576	0.5840473357399283	-1.2147705733906768	2.590364468073071	-0.40541270548655173	0.3012988339610187	Glycoside_hydrolase__GH146__beta-L-arabinofuranosidase__3.2.1.185__GH	CAZy
0.25737212014429844	0.5557678161283093	0.3157805735930736	0.5997727832873886	1.4902407001248288	1.9729549049803645	0.07239334514665963	-1.6652428402555177	3.1959481587496623	-0.4650762460511461	0.2883118333158176	Glycoside_hydrolase__GH28__polygalacturonase__3.2.1.15__GH	CAZy
0.18272595624079374	0.47329408916762117	0.25556344696969696	0.5116643574242283	1.621074940765598	2.0701558467694796	0.2925084444144881	-1.7253014522423769	2.866099398535486	-0.5012096403257623	0.24155863982661963	Glycoside_hydrolase__GH154__Beta-glucuronidase;_beta-1,6-D-glucuronidase__3.2.1.31__GH	CAZy
0.49664904531119053	0.7431287647823165	0.38585633116883117	0.6425691823642534	-0.24457244191810767	-0.6893110627654755	0.6128813934847819	1.4832640219116153	3.1568135245389786	0.3864027861227895	0.3194806361816182	Glycoside_hydrolase__GH126__alpha-amylase__3.2.1.-__GH	CAZy
0.6892492517355558	0.8998098356612232	0.6011397456709957	0.8376558126799096	0.240536067357497	0.020950893715893315	0.5446273340064258	0.48533981109377766	3.0227210484559746	0.11368674177559866	0.42857146956568537	Glycoside_hydrolase__GH20__beta-hexosaminidase__3.2.1.52__GH	CAZy
0.36493527094036554	0.6768050007329554	0.48554180194805197	0.7490586753210033	1.3122358627741693	1.6262324705417326	0.3905379932320465	-0.9234612541302596	2.7650645550329314	-0.2703222860636231	0.3619792511014211	Glycoside_hydrolase__GH65__alpha,alpha-trehalase__3.2.1.28__GH	CAZy
0.05282409715376917	0.24906523903691288	0.0622463474025974	0.20529301915076928	2.5239718359700554	3.2565975389565613	0.2511515724169251	-2.939783091215204	2.5973824948749566	-1.030603019013475	0.09350716752378076	Glycoside_hydrolase__GH35__beta-galactosidase__3.2.1.23__GH	CAZy
0.03854205238990644	0.21760276950026158	0.03404017857142857	0.15249337988025083	2.5892745894539106	3.4828333260187208	0.1771155055563356	-3.150191826545191	2.5895549974723058	-1.092384143084816	0.08052027683951574	Glycoside_hydrolase__GH42__beta-galactosidase__3.2.1.23__GH	CAZy
0.29691751677040795	0.5884333880502816	0.40917545995670995	0.687787576262735	1.1970984131336158	1.5008623964521637	0.3459852009489106	-1.2669615840168138	2.4464108815329397	-0.4108077574143679	0.31510428771065946	Glycoside_hydrolase__GH92__mannosyl-oligosaccharide_alpha-1,2-mannosidase__3.2.1.113__GH	CAZy
